t,housing_density,year,month,NA_L3NAME
2017.8281818181817,173.74490263991143,2017,10,North Central Appalachians
2017.909090909091,173.71065048790433,2017,11,North Central Appalachians
2017.99,173.67639833589732,2017,12,North Central Appalachians
2018.1,173.6298308033934,2018,1,North Central Appalachians
2018.1809090909092,173.59557865138626,2018,2,North Central Appalachians
2018.2618181818182,173.56132649937925,2018,3,North Central Appalachians
2018.3427272727272,173.52707434737223,2018,4,North Central Appalachians
2018.4236363636364,173.4928221953651,2018,5,North Central Appalachians
2018.5045454545455,173.4585700433581,2018,6,North Central Appalachians
2018.5854545454545,173.42431789135108,2018,7,North Central Appalachians
2018.6663636363637,173.39006573934398,2018,8,North Central Appalachians
2018.7472727272727,173.35581358733694,2018,9,North Central Appalachians
2018.8281818181817,173.32156143532993,2018,10,North Central Appalachians
2018.909090909091,173.28730928332283,2018,11,North Central Appalachians
2018.99,173.2530571313158,2018,12,North Central Appalachians
2019.1,173.20648959881188,2019,1,North Central Appalachians
2019.1809090909092,173.17223744680476,2019,2,North Central Appalachians
2019.2618181818182,173.13798529479774,2019,3,North Central Appalachians
2019.3427272727272,173.10373314279073,2019,4,North Central Appalachians
2019.4236363636364,173.0694809907836,2019,5,North Central Appalachians
2019.5045454545455,173.0352288387766,2019,6,North Central Appalachians
2019.5854545454545,173.00097668676958,2019,7,North Central Appalachians
2019.6663636363637,172.96672453476245,2019,8,North Central Appalachians
2019.7472727272727,172.93247238275544,2019,9,North Central Appalachians
2019.8281818181817,172.89822023074842,2019,10,North Central Appalachians
2019.909090909091,172.86396807874132,2019,11,North Central Appalachians
2019.99,172.82971592673428,2019,12,North Central Appalachians
2020.1,172.78314839423038,2020,1,North Central Appalachians
2020.1809090909092,172.74889624222325,2020,2,North Central Appalachians
2020.2618181818182,172.71464409021624,2020,3,North Central Appalachians
2020.3427272727272,172.68039193820923,2020,4,North Central Appalachians
2020.4236363636364,172.6461397862021,2020,5,North Central Appalachians
2020.5045454545455,172.61188763419509,2020,6,North Central Appalachians
2020.5854545454545,172.57763548218807,2020,7,North Central Appalachians
2020.6663636363637,172.54338333018094,2020,8,North Central Appalachians
2020.7472727272727,172.50913117817393,2020,9,North Central Appalachians
2020.8281818181817,172.47487902616692,2020,10,North Central Appalachians
2020.909090909091,172.4406268741598,2020,11,North Central Appalachians
2020.99,172.40637472215278,2020,12,North Central Appalachians
1990.1,278.2985096023393,1990,1,North Central Hardwood Forests
1990.1809090909092,278.4139424362637,1990,2,North Central Hardwood Forests
1990.2618181818182,278.5293752701878,1990,3,North Central Hardwood Forests
1990.3427272727272,278.64480810411186,1990,4,North Central Hardwood Forests
1990.4236363636364,278.76024093803625,1990,5,North Central Hardwood Forests
1990.5045454545455,278.87567377196035,1990,6,North Central Hardwood Forests
1990.5854545454545,278.9911066058844,1990,7,North Central Hardwood Forests
1990.6663636363637,279.10653943980884,1990,8,North Central Hardwood Forests
1990.7472727272727,279.2219722737329,1990,9,North Central Hardwood Forests
1990.8281818181817,279.337405107657,1990,10,North Central Hardwood Forests
1990.909090909091,279.4528379415814,1990,11,North Central Hardwood Forests
1990.99,279.5682707755054,1990,12,North Central Hardwood Forests
1991.1,279.7252075497168,1991,1,North Central Hardwood Forests
1991.1809090909092,279.84064038364124,1991,2,North Central Hardwood Forests
1991.2618181818182,279.9560732175653,1991,3,North Central Hardwood Forests
1991.3427272727272,280.0715060514894,1991,4,North Central Hardwood Forests
1991.4236363636364,280.1869388854138,1991,5,North Central Hardwood Forests
1991.5045454545455,280.3023717193378,1991,6,North Central Hardwood Forests
1991.5854545454545,280.41780455326193,1991,7,North Central Hardwood Forests
1991.6663636363637,280.5332373871863,1991,8,North Central Hardwood Forests
1991.7472727272727,280.6486702211104,1991,9,North Central Hardwood Forests
1991.8281818181817,280.76410305503447,1991,10,North Central Hardwood Forests
1991.909090909091,280.87953588895886,1991,11,North Central Hardwood Forests
1991.99,280.99496872288296,1991,12,North Central Hardwood Forests
1992.1,281.15190549709433,1992,1,North Central Hardwood Forests
1992.1809090909092,281.2673383310187,1992,2,North Central Hardwood Forests
1992.2618181818182,281.3827711649428,1992,3,North Central Hardwood Forests
1992.3427272727272,281.49820399886687,1992,4,North Central Hardwood Forests
1992.4236363636364,281.6136368327913,1992,5,North Central Hardwood Forests
1992.5045454545455,281.72906966671536,1992,6,North Central Hardwood Forests
1992.5854545454545,281.84450250063946,1992,7,North Central Hardwood Forests
1992.6663636363637,281.95993533456385,1992,8,North Central Hardwood Forests
1992.7472727272727,282.0753681684879,1992,9,North Central Hardwood Forests
1992.8281818181817,282.190801002412,1992,10,North Central Hardwood Forests
1992.909090909091,282.3062338363364,1992,11,North Central Hardwood Forests
1992.99,282.4216666702605,1992,12,North Central Hardwood Forests
1993.1,282.57860344447187,1993,1,North Central Hardwood Forests
1993.1809090909092,282.69403627839625,1993,2,North Central Hardwood Forests
1993.2618181818182,282.8094691123203,1993,3,North Central Hardwood Forests
1993.3427272727272,282.9249019462444,1993,4,North Central Hardwood Forests
1993.4236363636364,283.0403347801688,1993,5,North Central Hardwood Forests
1993.5045454545455,283.1557676140929,1993,6,North Central Hardwood Forests
1993.5854545454545,283.27120044801694,1993,7,North Central Hardwood Forests
1993.6663636363637,283.38663328194133,1993,8,North Central Hardwood Forests
1993.7472727272727,283.50206611586543,1993,9,North Central Hardwood Forests
1993.8281818181817,283.6174989497895,1993,10,North Central Hardwood Forests
1993.909090909091,283.7329317837139,1993,11,North Central Hardwood Forests
1993.99,283.84836461763797,1993,12,North Central Hardwood Forests
1994.1,284.00530139184934,1994,1,North Central Hardwood Forests
1994.1809090909092,284.12073422577373,1994,2,North Central Hardwood Forests
1994.2618181818182,284.23616705969783,1994,3,North Central Hardwood Forests
1994.3427272727272,284.35159989362194,1994,4,North Central Hardwood Forests
1994.4236363636364,284.4670327275463,1994,5,North Central Hardwood Forests
1994.5045454545455,284.58246556147037,1994,6,North Central Hardwood Forests
1994.5854545454545,284.6978983953945,1994,7,North Central Hardwood Forests
1994.6663636363637,284.81333122931886,1994,8,North Central Hardwood Forests
1994.7472727272727,284.9287640632429,1994,9,North Central Hardwood Forests
1994.8281818181817,285.044196897167,1994,10,North Central Hardwood Forests
1994.909090909091,285.1596297310914,1994,11,North Central Hardwood Forests
1994.99,285.2750625650155,1994,12,North Central Hardwood Forests
1995.1,285.4319993392269,1995,1,North Central Hardwood Forests
1995.1809090909092,285.54743217315126,1995,2,North Central Hardwood Forests
1995.2618181818182,285.66286500707537,1995,3,North Central Hardwood Forests
1995.3427272727272,285.7782978409994,1995,4,North Central Hardwood Forests
1995.4236363636364,285.8937306749238,1995,5,North Central Hardwood Forests
1995.5045454545455,286.0091635088479,1995,6,North Central Hardwood Forests
1995.5854545454545,286.12459634277195,1995,7,North Central Hardwood Forests
1995.6663636363637,286.2400291766964,1995,8,North Central Hardwood Forests
1995.7472727272727,286.35546201062044,1995,9,North Central Hardwood Forests
1995.8281818181817,286.47089484454455,1995,10,North Central Hardwood Forests
1995.909090909091,286.58632767846893,1995,11,North Central Hardwood Forests
1995.99,286.701760512393,1995,12,North Central Hardwood Forests
1996.1,286.85869728660435,1996,1,North Central Hardwood Forests
1996.1809090909092,286.9741301205288,1996,2,North Central Hardwood Forests
1996.2618181818182,287.08956295445284,1996,3,North Central Hardwood Forests
1996.3427272727272,287.20499578837695,1996,4,North Central Hardwood Forests
1996.4236363636364,287.32042862230134,1996,5,North Central Hardwood Forests
1996.5045454545455,287.4358614562254,1996,6,North Central Hardwood Forests
1996.5854545454545,287.5512942901495,1996,7,North Central Hardwood Forests
1996.6663636363637,287.6667271240739,1996,8,North Central Hardwood Forests
1996.7472727272727,287.782159957998,1996,9,North Central Hardwood Forests
1996.8281818181817,287.897592791922,1996,10,North Central Hardwood Forests
1996.909090909091,288.0130256258464,1996,11,North Central Hardwood Forests
1996.99,288.1284584597705,1996,12,North Central Hardwood Forests
1997.1,288.2853952339819,1997,1,North Central Hardwood Forests
1997.1809090909092,288.4008280679063,1997,2,North Central Hardwood Forests
1997.2618181818182,288.5162609018304,1997,3,North Central Hardwood Forests
1997.3427272727272,288.6316937357544,1997,4,North Central Hardwood Forests
1997.4236363636364,288.74712656967887,1997,5,North Central Hardwood Forests
1997.5045454545455,288.8625594036029,1997,6,North Central Hardwood Forests
1997.5854545454545,288.977992237527,1997,7,North Central Hardwood Forests
1997.6663636363637,289.0934250714514,1997,8,North Central Hardwood Forests
1997.7472727272727,289.20885790537545,1997,9,North Central Hardwood Forests
1997.8281818181817,289.32429073929956,1997,10,North Central Hardwood Forests
1997.909090909091,289.43972357322394,1997,11,North Central Hardwood Forests
1997.99,289.55515640714805,1997,12,North Central Hardwood Forests
1998.1,289.7120931813594,1998,1,North Central Hardwood Forests
1998.1809090909092,289.8275260152838,1998,2,North Central Hardwood Forests
1998.2618181818182,289.94295884920786,1998,3,North Central Hardwood Forests
1998.3427272727272,290.05839168313196,1998,4,North Central Hardwood Forests
1998.4236363636364,290.17382451705635,1998,5,North Central Hardwood Forests
1998.5045454545455,290.28925735098045,1998,6,North Central Hardwood Forests
1998.5854545454545,290.4046901849045,1998,7,North Central Hardwood Forests
1998.6663636363637,290.5201230188289,1998,8,North Central Hardwood Forests
1998.7472727272727,290.635555852753,1998,9,North Central Hardwood Forests
1998.8281818181817,290.75098868667703,1998,10,North Central Hardwood Forests
1998.909090909091,290.8664215206015,1998,11,North Central Hardwood Forests
1998.99,290.9818543545255,1998,12,North Central Hardwood Forests
1999.1,291.1387911287369,1999,1,North Central Hardwood Forests
1999.1809090909092,291.2542239626613,1999,2,North Central Hardwood Forests
1999.2618181818182,291.3696567965854,1999,3,North Central Hardwood Forests
1999.3427272727272,291.4850896305095,1999,4,North Central Hardwood Forests
1999.4236363636364,291.6005224644339,1999,5,North Central Hardwood Forests
1999.5045454545455,291.7159552983579,1999,6,North Central Hardwood Forests
1999.5854545454545,291.83138813228203,1999,7,North Central Hardwood Forests
1999.6663636363637,291.9468209662064,1999,8,North Central Hardwood Forests
1999.7472727272727,292.06225380013046,1999,9,North Central Hardwood Forests
1999.8281818181817,292.17768663405457,1999,10,North Central Hardwood Forests
1999.909090909091,292.29311946797895,1999,11,North Central Hardwood Forests
1999.99,292.40855230190306,1999,12,North Central Hardwood Forests
2000.1,292.64533943193914,2000,1,North Central Hardwood Forests
2000.1809090909092,292.8253784628492,2000,2,North Central Hardwood Forests
2000.2618181818182,293.0054174937587,2000,3,North Central Hardwood Forests
2000.3427272727272,293.18545652466827,2000,4,North Central Hardwood Forests
2000.4236363636364,293.3654955555783,2000,5,North Central Hardwood Forests
2000.5045454545455,293.54553458648786,2000,6,North Central Hardwood Forests
2000.5854545454545,293.7255736173974,2000,7,North Central Hardwood Forests
2000.6663636363637,293.9056126483074,2000,8,North Central Hardwood Forests
2000.7472727272727,294.08565167921694,2000,9,North Central Hardwood Forests
2000.8281818181817,294.2656907101265,2000,10,North Central Hardwood Forests
2000.909090909091,294.44572974103653,2000,11,North Central Hardwood Forests
2000.99,294.62576877194607,2000,12,North Central Hardwood Forests
2001.1,294.87054093756467,2001,1,North Central Hardwood Forests
2001.1809090909092,295.05057996847466,2001,2,North Central Hardwood Forests
2001.2618181818182,295.2306189993842,2001,3,North Central Hardwood Forests
2001.3427272727272,295.41065803029375,2001,4,North Central Hardwood Forests
2001.4236363636364,295.5906970612038,2001,5,North Central Hardwood Forests
2001.5045454545455,295.77073609211334,2001,6,North Central Hardwood Forests
2001.5854545454545,295.9507751230229,2001,7,North Central Hardwood Forests
2001.6663636363637,296.13081415393293,2001,8,North Central Hardwood Forests
2001.7472727272727,296.3108531848425,2001,9,North Central Hardwood Forests
2001.8281818181817,296.49089221575196,2001,10,North Central Hardwood Forests
2001.909090909091,296.670931246662,2001,11,North Central Hardwood Forests
2001.99,296.85097027757155,2001,12,North Central Hardwood Forests
2002.1,297.09574244319015,2002,1,North Central Hardwood Forests
2002.1809090909092,297.2757814741002,2002,2,North Central Hardwood Forests
2002.2618181818182,297.45582050500974,2002,3,North Central Hardwood Forests
2002.3427272727272,297.6358595359193,2002,4,North Central Hardwood Forests
2002.4236363636364,297.8158985668293,2002,5,North Central Hardwood Forests
2002.5045454545455,297.9959375977388,2002,6,North Central Hardwood Forests
2002.5854545454545,298.17597662864836,2002,7,North Central Hardwood Forests
2002.6663636363637,298.3560156595584,2002,8,North Central Hardwood Forests
2002.7472727272727,298.53605469046795,2002,9,North Central Hardwood Forests
2002.8281818181817,298.7160937213775,2002,10,North Central Hardwood Forests
2002.909090909091,298.89613275228754,2002,11,North Central Hardwood Forests
2002.99,299.076171783197,2002,12,North Central Hardwood Forests
2003.1,299.3209439488156,2003,1,North Central Hardwood Forests
2003.1809090909092,299.5009829797257,2003,2,North Central Hardwood Forests
2003.2618181818182,299.6810220106352,2003,3,North Central Hardwood Forests
2003.3427272727272,299.86106104154476,2003,4,North Central Hardwood Forests
2003.4236363636364,300.0411000724548,2003,5,North Central Hardwood Forests
2003.5045454545455,300.22113910336435,2003,6,North Central Hardwood Forests
2003.5854545454545,300.40117813427383,2003,7,North Central Hardwood Forests
2003.6663636363637,300.5812171651839,2003,8,North Central Hardwood Forests
2003.7472727272727,300.7612561960934,2003,9,North Central Hardwood Forests
2003.8281818181817,300.94129522700297,2003,10,North Central Hardwood Forests
2003.909090909091,301.121334257913,2003,11,North Central Hardwood Forests
2003.99,301.30137328882256,2003,12,North Central Hardwood Forests
2004.1,301.5461454544411,2004,1,North Central Hardwood Forests
2004.1809090909092,301.72618448535115,2004,2,North Central Hardwood Forests
2004.2618181818182,301.9062235162607,2004,3,North Central Hardwood Forests
2004.3427272727272,302.08626254717024,2004,4,North Central Hardwood Forests
2004.4236363636364,302.2663015780803,2004,5,North Central Hardwood Forests
2004.5045454545455,302.44634060898983,2004,6,North Central Hardwood Forests
2004.5854545454545,302.62637963989937,2004,7,North Central Hardwood Forests
2004.6663636363637,302.8064186708094,2004,8,North Central Hardwood Forests
2004.7472727272727,302.9864577017189,2004,9,North Central Hardwood Forests
2004.8281818181817,303.16649673262845,2004,10,North Central Hardwood Forests
2004.909090909091,303.3465357635385,2004,11,North Central Hardwood Forests
2004.99,303.52657479444804,2004,12,North Central Hardwood Forests
2005.1,303.77134696006664,2005,1,North Central Hardwood Forests
2005.1809090909092,303.9513859909767,2005,2,North Central Hardwood Forests
2005.2618181818182,304.1314250218862,2005,3,North Central Hardwood Forests
2005.3427272727272,304.3114640527957,2005,4,North Central Hardwood Forests
2005.4236363636364,304.49150308370577,2005,5,North Central Hardwood Forests
2005.5045454545455,304.6715421146153,2005,6,North Central Hardwood Forests
2005.5854545454545,304.85158114552485,2005,7,North Central Hardwood Forests
2005.6663636363637,305.0316201764349,2005,8,North Central Hardwood Forests
2005.7472727272727,305.21165920734444,2005,9,North Central Hardwood Forests
2005.8281818181817,305.391698238254,2005,10,North Central Hardwood Forests
2005.909090909091,305.571737269164,2005,11,North Central Hardwood Forests
2005.99,305.7517763000735,2005,12,North Central Hardwood Forests
2006.1,305.9965484656921,2006,1,North Central Hardwood Forests
2006.1809090909092,306.17658749660217,2006,2,North Central Hardwood Forests
2006.2618181818182,306.3566265275117,2006,3,North Central Hardwood Forests
2006.3427272727272,306.53666555842125,2006,4,North Central Hardwood Forests
2006.4236363636364,306.7167045893313,2006,5,North Central Hardwood Forests
2006.5045454545455,306.8967436202408,2006,6,North Central Hardwood Forests
2006.5854545454545,307.0767826511503,2006,7,North Central Hardwood Forests
2006.6663636363637,307.2568216820604,2006,8,North Central Hardwood Forests
2006.7472727272727,307.4368607129699,2006,9,North Central Hardwood Forests
2006.8281818181817,307.61689974387946,2006,10,North Central Hardwood Forests
2006.909090909091,307.7969387747895,2006,11,North Central Hardwood Forests
2006.99,307.97697780569905,2006,12,North Central Hardwood Forests
2007.1,308.2217499713176,2007,1,North Central Hardwood Forests
2007.1809090909092,308.40178900222764,2007,2,North Central Hardwood Forests
2007.2618181818182,308.5818280331372,2007,3,North Central Hardwood Forests
2007.3427272727272,308.7618670640467,2007,4,North Central Hardwood Forests
2007.4236363636364,308.9419060949568,2007,5,North Central Hardwood Forests
2007.5045454545455,309.1219451258663,2007,6,North Central Hardwood Forests
2007.5854545454545,309.30198415677586,2007,7,North Central Hardwood Forests
2007.6663636363637,309.48202318768585,2007,8,North Central Hardwood Forests
2007.7472727272727,309.6620622185954,2007,9,North Central Hardwood Forests
2007.8281818181817,309.84210124950494,2007,10,North Central Hardwood Forests
2007.909090909091,310.022140280415,2007,11,North Central Hardwood Forests
2007.99,310.2021793113245,2007,12,North Central Hardwood Forests
2008.1,310.4469514769431,2008,1,North Central Hardwood Forests
2008.1809090909092,310.6269905078532,2008,2,North Central Hardwood Forests
2008.2618181818182,310.80702953876266,2008,3,North Central Hardwood Forests
2008.3427272727272,310.9870685696722,2008,4,North Central Hardwood Forests
2008.4236363636364,311.16710760058226,2008,5,North Central Hardwood Forests
2008.5045454545455,311.3471466314918,2008,6,North Central Hardwood Forests
2008.5854545454545,311.52718566240134,2008,7,North Central Hardwood Forests
2008.6663636363637,311.7072246933114,2008,8,North Central Hardwood Forests
2008.7472727272727,311.88726372422093,2008,9,North Central Hardwood Forests
2008.8281818181817,312.06730275513047,2008,10,North Central Hardwood Forests
2008.909090909091,312.24734178604047,2008,11,North Central Hardwood Forests
2008.99,312.42738081695,2008,12,North Central Hardwood Forests
2009.1,312.6721529825686,2009,1,North Central Hardwood Forests
2009.1809090909092,312.85219201347866,2009,2,North Central Hardwood Forests
2009.2618181818182,313.0322310443882,2009,3,North Central Hardwood Forests
2009.3427272727272,313.21227007529774,2009,4,North Central Hardwood Forests
2009.4236363636364,313.39230910620773,2009,5,North Central Hardwood Forests
2009.5045454545455,313.5723481371173,2009,6,North Central Hardwood Forests
2009.5854545454545,313.7523871680268,2009,7,North Central Hardwood Forests
2009.6663636363637,313.93242619893687,2009,8,North Central Hardwood Forests
2009.7472727272727,314.1124652298464,2009,9,North Central Hardwood Forests
2009.8281818181817,314.29250426075595,2009,10,North Central Hardwood Forests
2009.909090909091,314.472543291666,2009,11,North Central Hardwood Forests
2009.99,314.65258232257554,2009,12,North Central Hardwood Forests
2010.1,314.8332930938598,2010,1,North Central Hardwood Forests
2010.1809090909092,314.9615006329902,2010,2,North Central Hardwood Forests
2010.2618181818182,315.08970817212014,2010,3,North Central Hardwood Forests
2010.3427272727272,315.2179157112501,2010,4,North Central Hardwood Forests
2010.4236363636364,315.34612325038046,2010,5,North Central Hardwood Forests
2010.5045454545455,315.4743307895104,2010,6,North Central Hardwood Forests
2010.5854545454545,315.60253832864043,2010,7,North Central Hardwood Forests
2010.6663636363637,315.73074586777074,2010,8,North Central Hardwood Forests
2010.7472727272727,315.85895340690075,2010,9,North Central Hardwood Forests
2010.8281818181817,315.9871609460307,2010,10,North Central Hardwood Forests
2010.909090909091,316.11536848516107,2010,11,North Central Hardwood Forests
2010.99,316.24357602429103,2010,12,North Central Hardwood Forests
2011.1,316.4178806561419,2011,1,North Central Hardwood Forests
2011.1809090909092,316.54608819527226,2011,2,North Central Hardwood Forests
2011.2618181818182,316.6742957344022,2011,3,North Central Hardwood Forests
2011.3427272727272,316.8025032735322,2011,4,North Central Hardwood Forests
2011.4236363636364,316.93071081266254,2011,5,North Central Hardwood Forests
2011.5045454545455,317.0589183517925,2011,6,North Central Hardwood Forests
2011.5854545454545,317.1871258909225,2011,7,North Central Hardwood Forests
2011.6663636363637,317.3153334300528,2011,8,North Central Hardwood Forests
2011.7472727272727,317.44354096918283,2011,9,North Central Hardwood Forests
2011.8281818181817,317.5717485083128,2011,10,North Central Hardwood Forests
2011.909090909091,317.69995604744315,2011,11,North Central Hardwood Forests
2011.99,317.8281635865731,2011,12,North Central Hardwood Forests
2012.1,318.002468218424,2012,1,North Central Hardwood Forests
2012.1809090909092,318.13067575755434,2012,2,North Central Hardwood Forests
2012.2618181818182,318.2588832966843,2012,3,North Central Hardwood Forests
2012.3427272727272,318.38709083581426,2012,4,North Central Hardwood Forests
2012.4236363636364,318.5152983749446,2012,5,North Central Hardwood Forests
2012.5045454545455,318.6435059140746,2012,6,North Central Hardwood Forests
2012.5854545454545,318.7717134532046,2012,7,North Central Hardwood Forests
2012.6663636363637,318.8999209923349,2012,8,North Central Hardwood Forests
2012.7472727272727,319.0281285314649,2012,9,North Central Hardwood Forests
2012.8281818181817,319.1563360705949,2012,10,North Central Hardwood Forests
2012.909090909091,319.28454360972523,2012,11,North Central Hardwood Forests
2012.99,319.4127511488552,2012,12,North Central Hardwood Forests
2013.1,319.58705578070607,2013,1,North Central Hardwood Forests
2013.1809090909092,319.7152633198364,2013,2,North Central Hardwood Forests
2013.2618181818182,319.8434708589664,2013,3,North Central Hardwood Forests
2013.3427272727272,319.9716783980964,2013,4,North Central Hardwood Forests
2013.4236363636364,320.0998859372267,2013,5,North Central Hardwood Forests
2013.5045454545455,320.2280934763567,2013,6,North Central Hardwood Forests
2013.5854545454545,320.3563010154867,2013,7,North Central Hardwood Forests
2013.6663636363637,320.48450855461704,2013,8,North Central Hardwood Forests
2013.7472727272727,320.612716093747,2013,9,North Central Hardwood Forests
2013.8281818181817,320.74092363287696,2013,10,North Central Hardwood Forests
2013.909090909091,320.8691311720073,2013,11,North Central Hardwood Forests
2013.99,320.9973387111373,2013,12,North Central Hardwood Forests
2014.1,321.17164334298815,2014,1,North Central Hardwood Forests
2014.1809090909092,321.2998508821185,2014,2,North Central Hardwood Forests
2014.2618181818182,321.42805842124847,2014,3,North Central Hardwood Forests
2014.3427272727272,321.5562659603785,2014,4,North Central Hardwood Forests
2014.4236363636364,321.6844734995088,2014,5,North Central Hardwood Forests
2014.5045454545455,321.8126810386388,2014,6,North Central Hardwood Forests
2014.5854545454545,321.94088857776876,2014,7,North Central Hardwood Forests
2014.6663636363637,322.0690961168991,2014,8,North Central Hardwood Forests
2014.7472727272727,322.1973036560291,2014,9,North Central Hardwood Forests
2014.8281818181817,322.32551119515904,2014,10,North Central Hardwood Forests
2014.909090909091,322.4537187342894,2014,11,North Central Hardwood Forests
2014.99,322.58192627341936,2014,12,North Central Hardwood Forests
2015.1,322.75623090527023,2015,1,North Central Hardwood Forests
2015.1809090909092,322.8844384444006,2015,2,North Central Hardwood Forests
2015.2618181818182,323.01264598353055,2015,3,North Central Hardwood Forests
2015.3427272727272,323.14085352266056,2015,4,North Central Hardwood Forests
2015.4236363636364,323.26906106179086,2015,5,North Central Hardwood Forests
2015.5045454545455,323.3972686009209,2015,6,North Central Hardwood Forests
2015.5854545454545,323.52547614005084,2015,7,North Central Hardwood Forests
2015.6663636363637,323.6536836791812,2015,8,North Central Hardwood Forests
2015.7472727272727,323.78189121831116,2015,9,North Central Hardwood Forests
2015.8281818181817,323.9100987574411,2015,10,North Central Hardwood Forests
2015.909090909091,324.0383062965715,2015,11,North Central Hardwood Forests
2015.99,324.16651383570144,2015,12,North Central Hardwood Forests
2016.1,324.3408184675523,2016,1,North Central Hardwood Forests
2016.1809090909092,324.46902600668267,2016,2,North Central Hardwood Forests
2016.2618181818182,324.5972335458126,2016,3,North Central Hardwood Forests
2016.3427272727272,324.72544108494264,2016,4,North Central Hardwood Forests
2016.4236363636364,324.85364862407295,2016,5,North Central Hardwood Forests
2016.5045454545455,324.98185616320296,2016,6,North Central Hardwood Forests
2016.5854545454545,325.1100637023329,2016,7,North Central Hardwood Forests
2016.6663636363637,325.2382712414633,2016,8,North Central Hardwood Forests
2016.7472727272727,325.36647878059324,2016,9,North Central Hardwood Forests
2016.8281818181817,325.49468631972326,2016,10,North Central Hardwood Forests
2016.909090909091,325.62289385885356,2016,11,North Central Hardwood Forests
2016.99,325.7511013979836,2016,12,North Central Hardwood Forests
2017.1,325.92540602983445,2017,1,North Central Hardwood Forests
2017.1809090909092,326.05361356896475,2017,2,North Central Hardwood Forests
2017.2618181818182,326.18182110809477,2017,3,North Central Hardwood Forests
2017.3427272727272,326.3100286472247,2017,4,North Central Hardwood Forests
2017.4236363636364,326.4382361863551,2017,5,North Central Hardwood Forests
2017.5045454545455,326.56644372548504,2017,6,North Central Hardwood Forests
2017.5854545454545,326.694651264615,2017,7,North Central Hardwood Forests
2017.6663636363637,326.82285880374536,2017,8,North Central Hardwood Forests
2017.7472727272727,326.9510663428753,2017,9,North Central Hardwood Forests
2017.8281818181817,327.07927388200534,2017,10,North Central Hardwood Forests
2017.909090909091,327.20748142113564,2017,11,North Central Hardwood Forests
2017.99,327.33568896026566,2017,12,North Central Hardwood Forests
2018.1,327.50999359211653,2018,1,North Central Hardwood Forests
2018.1809090909092,327.63820113124683,2018,2,North Central Hardwood Forests
2018.2618181818182,327.76640867037685,2018,3,North Central Hardwood Forests
2018.3427272727272,327.8946162095068,2018,4,North Central Hardwood Forests
2018.4236363636364,328.02282374863717,2018,5,North Central Hardwood Forests
2018.5045454545455,328.1510312877671,2018,6,North Central Hardwood Forests
2018.5854545454545,328.2792388268971,2018,7,North Central Hardwood Forests
2018.6663636363637,328.40744636602744,2018,8,North Central Hardwood Forests
2018.7472727272727,328.5356539051574,2018,9,North Central Hardwood Forests
2018.8281818181817,328.6638614442874,2018,10,North Central Hardwood Forests
2018.909090909091,328.7920689834177,2018,11,North Central Hardwood Forests
2018.99,328.92027652254774,2018,12,North Central Hardwood Forests
2019.1,329.0945811543986,2019,1,North Central Hardwood Forests
2019.1809090909092,329.2227886935289,2019,2,North Central Hardwood Forests
2019.2618181818182,329.35099623265893,2019,3,North Central Hardwood Forests
2019.3427272727272,329.4792037717889,2019,4,North Central Hardwood Forests
2019.4236363636364,329.60741131091925,2019,5,North Central Hardwood Forests
2019.5045454545455,329.7356188500492,2019,6,North Central Hardwood Forests
2019.5854545454545,329.86382638917917,2019,7,North Central Hardwood Forests
2019.6663636363637,329.9920339283095,2019,8,North Central Hardwood Forests
2019.7472727272727,330.1202414674395,2019,9,North Central Hardwood Forests
2019.8281818181817,330.2484490065695,2019,10,North Central Hardwood Forests
2019.909090909091,330.3766565456998,2019,11,North Central Hardwood Forests
2019.99,330.5048640848298,2019,12,North Central Hardwood Forests
2020.1,330.6791687166807,2020,1,North Central Hardwood Forests
2020.1809090909092,330.807376255811,2020,2,North Central Hardwood Forests
2020.2618181818182,330.935583794941,2020,3,North Central Hardwood Forests
2020.3427272727272,331.06379133407097,2020,4,North Central Hardwood Forests
2020.4236363636364,331.1919988732013,2020,5,North Central Hardwood Forests
2020.5045454545455,331.3202064123313,2020,6,North Central Hardwood Forests
2020.5854545454545,331.44841395146125,2020,7,North Central Hardwood Forests
2020.6663636363637,331.5766214905916,2020,8,North Central Hardwood Forests
2020.7472727272727,331.7048290297216,2020,9,North Central Hardwood Forests
2020.8281818181817,331.8330365688516,2020,10,North Central Hardwood Forests
2020.909090909091,331.96124410798194,2020,11,North Central Hardwood Forests
2020.99,332.0894516471119,2020,12,North Central Hardwood Forests
1990.1,1090.4010771072014,1990,1,Northeastern Coastal Zone
1990.1809090909092,1090.7606532814873,1990,2,Northeastern Coastal Zone
1990.2618181818182,1091.1202294557722,1990,3,Northeastern Coastal Zone
1990.3427272727272,1091.479805630057,1990,4,Northeastern Coastal Zone
1990.4236363636364,1091.8393818043428,1990,5,Northeastern Coastal Zone
1990.5045454545455,1092.1989579786277,1990,6,Northeastern Coastal Zone
1990.5854545454545,1092.5585341529124,1990,7,Northeastern Coastal Zone
1990.6663636363637,1092.9181103271983,1990,8,Northeastern Coastal Zone
1990.7472727272727,1093.2776865014832,1990,9,Northeastern Coastal Zone
1990.8281818181817,1093.637262675768,1990,10,Northeastern Coastal Zone
1990.909090909091,1093.9968388500538,1990,11,Northeastern Coastal Zone
1990.99,1094.3564150243387,1990,12,Northeastern Coastal Zone
1991.1,1094.8452770140968,1991,1,Northeastern Coastal Zone
