NA_L3NAME,variable,year,month,value
Idaho Batholith,erc,2007,Mar,23.678543786744815
Interior Plateau,erc,2007,Mar,37.09145310414364
Interior River Valleys and Hills,erc,2007,Mar,33.25410495604622
Klamath Mountains,erc,2007,Mar,17.25068079936015
Lake Manitoba and Lake Agassiz Plain,erc,2007,Mar,22.273145271237446
Madrean Archipelago,erc,2007,Mar,71.78402795958016
Middle Atlantic Coastal Plain,erc,2007,Mar,38.00041922300131
Middle Rockies,erc,2007,Mar,33.77336587891308
Mississippi Alluvial Plain,erc,2007,Mar,39.658241430334016
Mississippi Valley Loess Plains,erc,2007,Mar,40.92848478871898
Mojave Basin and Range,erc,2007,Mar,77.38817602738679
Nebraska Sand Hills,erc,2007,Mar,28.7288541091605
North Cascades,erc,2007,Mar,5.148587192723849
North Central Appalachians,erc,2007,Mar,23.494896357762066
North Central Hardwood Forests,erc,2007,Mar,27.64792531884799
Northeastern Coastal Zone,erc,2007,Mar,33.62480493981069
Northern Allegheny Plateau,erc,2007,Mar,23.62442395072723
Northern Appalachian and Atlantic Maritime Highlands,erc,2007,Mar,25.47927644736026
Northern Basin and Range,erc,2007,Mar,31.664892213062572
Northern Lakes and Forests,erc,2007,Mar,25.63213515785953
Northern Minnesota Wetlands,erc,2007,Mar,28.39231857061386
Northern Piedmont,erc,2007,Mar,35.79662880507655
Northwestern Glaciated Plains,erc,2007,Mar,29.08592027014631
Northwestern Great Plains,erc,2007,Mar,33.16558163109108
Ouachita Mountains,erc,2007,Mar,35.04547967785283
Ozark Highlands,erc,2007,Mar,37.534821680000235
Piedmont,erc,2007,Mar,41.96638248331311
Ridge and Valley,erc,2007,Mar,32.89682288178163
Sierra Nevada,erc,2007,Mar,38.09798603792625
Snake River Plain,erc,2007,Mar,30.454900872484547
Sonoran Desert,erc,2007,Mar,78.70225055547816
South Central Plains,erc,2007,Mar,34.81241634861878
Southeastern Plains,erc,2007,Mar,40.432124426554
Southeastern Wisconsin Till Plains,erc,2007,Mar,25.049610461541516
Southern and Baja California Pine-Oak Mountains,erc,2007,Mar,55.523717017607254
Southern Coastal Plain,erc,2007,Mar,34.635881750775354
Southern Florida Coastal Plain,erc,2007,Mar,31.609309858205368
Southern Michigan/Northern Indiana Drift Plains,erc,2007,Mar,27.09638754193355
Southern Rockies,erc,2007,Mar,41.809760792538874
Southern Texas Plains/Interior Plains and Hills with Xerophytic Shrub and Oak Forest,erc,2007,Mar,39.5171328359817
Southwestern Appalachians,erc,2007,Mar,39.840386401214175
Southwestern Tablelands,erc,2007,Mar,45.30186893288449
Strait of Georgia/Puget Lowland,erc,2007,Mar,1.490735518392284
Texas Blackland Prairies,erc,2007,Mar,36.35160474567446
Wasatch and Uinta Mountains,erc,2007,Mar,42.83183714255379
Western Allegheny Plateau,erc,2007,Mar,25.12691019411728
Western Corn Belt Plains,erc,2007,Mar,25.85329156107025
Western Gulf Coastal Plain,erc,2007,Mar,31.89935037019024
Willamette Valley,erc,2007,Mar,3.8629282424775373
Wyoming Basin,erc,2007,Mar,38.67069151868549
Acadian Plains and Hills,erc,2007,Apr,27.641434034651333
Arizona/New Mexico Mountains,erc,2007,Apr,66.22923470093126
Arizona/New Mexico Plateau,erc,2007,Apr,63.229613323952144
Arkansas Valley,erc,2007,Apr,36.267445201440026
Aspen Parkland/Northern Glaciated Plains,erc,2007,Apr,30.91647057913371
Atlantic Coastal Pine Barrens,erc,2007,Apr,33.139651642471065
Blue Mountains,erc,2007,Apr,30.928544734845563
Blue Ridge,erc,2007,Apr,35.73373031829164
Boston Mountains,erc,2007,Apr,39.08850435273462
"California Coastal Sage, Chaparral, and Oak Woodlands",erc,2007,Apr,40.00791246379615
Canadian Rockies,erc,2007,Apr,17.260120850675417
Cascades,erc,2007,Apr,12.321009942397186
Central Appalachians,erc,2007,Apr,25.914018438591615
Central Basin and Range,erc,2007,Apr,50.416212971834526
Central California Valley,erc,2007,Apr,45.478744478827885
Central Corn Belt Plains,erc,2007,Apr,32.85573734975702
Central Great Plains,erc,2007,Apr,30.8231019940719
Central Irregular Plains,erc,2007,Apr,34.590198362896814
Chihuahuan Deserts,erc,2007,Apr,65.69373070677011
Coast Range,erc,2007,Apr,7.215397632956606
Colorado Plateaus,erc,2007,Apr,59.537739371547865
Columbia Mountains/Northern Rockies,erc,2007,Apr,28.47815324084434
Columbia Plateau,erc,2007,Apr,34.406440350749165
Cross Timbers,erc,2007,Apr,32.68534605677771
Driftless Area,erc,2007,Apr,33.68868850082647
East Central Texas Plains,erc,2007,Apr,29.38384403687529
Eastern Cascades Slopes and Foothills,erc,2007,Apr,27.188102252785786
Eastern Corn Belt Plains,erc,2007,Apr,30.31998992902635
Eastern Great Lakes Lowlands,erc,2007,Apr,21.847799001577247
Edwards Plateau,erc,2007,Apr,31.76185906194508
Erie Drift Plain,erc,2007,Apr,25.467258475779243
Flint Hills,erc,2007,Apr,32.39154136231056
High Plains,erc,2007,Apr,35.94584805381026
Huron/Erie Lake Plains,erc,2007,Apr,31.932736277224414
Idaho Batholith,erc,2007,Apr,29.530891665848678
Interior Plateau,erc,2007,Apr,34.07216976735698
Interior River Valleys and Hills,erc,2007,Apr,35.562968107533024
Klamath Mountains,erc,2007,Apr,24.59110220710874
Lake Manitoba and Lake Agassiz Plain,erc,2007,Apr,31.906542276016687
Madrean Archipelago,erc,2007,Apr,77.76030000663876
Middle Atlantic Coastal Plain,erc,2007,Apr,40.822388263344635
Middle Rockies,erc,2007,Apr,29.839264536045267
Mississippi Alluvial Plain,erc,2007,Apr,35.63236825197351
Mississippi Valley Loess Plains,erc,2007,Apr,35.56889732560852
Mojave Basin and Range,erc,2007,Apr,80.48256176390251
Nebraska Sand Hills,erc,2007,Apr,27.38406424530145
North Cascades,erc,2007,Apr,16.45516918144798
North Central Appalachians,erc,2007,Apr,23.711775385815166
North Central Hardwood Forests,erc,2007,Apr,34.91959084170645
Northeastern Coastal Zone,erc,2007,Apr,29.60699910942338
Northern Allegheny Plateau,erc,2007,Apr,23.162588307894996
Northern Appalachian and Atlantic Maritime Highlands,erc,2007,Apr,22.02720368217187
Northern Basin and Range,erc,2007,Apr,36.38399547130021
Northern Lakes and Forests,erc,2007,Apr,31.892537586722366
Northern Minnesota Wetlands,erc,2007,Apr,36.24710416316986
Northern Piedmont,erc,2007,Apr,35.67625786723331
Northwestern Glaciated Plains,erc,2007,Apr,31.632914040732963
Northwestern Great Plains,erc,2007,Apr,31.413263812676206
Ouachita Mountains,erc,2007,Apr,31.85241228153831
Ozark Highlands,erc,2007,Apr,39.073573562322586
Piedmont,erc,2007,Apr,41.87250107620188
Ridge and Valley,erc,2007,Apr,31.440501061277338
Sierra Nevada,erc,2007,Apr,41.53472353325874
Snake River Plain,erc,2007,Apr,38.76469043092193
Sonoran Desert,erc,2007,Apr,82.51989799772238
South Central Plains,erc,2007,Apr,30.42891429729216
Southeastern Plains,erc,2007,Apr,38.4216462246304
Southeastern Wisconsin Till Plains,erc,2007,Apr,30.19973388355887
Southern and Baja California Pine-Oak Mountains,erc,2007,Apr,58.12886360341852
Southern Coastal Plain,erc,2007,Apr,38.150169143011695
Southern Florida Coastal Plain,erc,2007,Apr,30.888775518962316
Southern Michigan/Northern Indiana Drift Plains,erc,2007,Apr,32.580641286116645
Southern Rockies,erc,2007,Apr,39.122320492879744
Southern Texas Plains/Interior Plains and Hills with Xerophytic Shrub and Oak Forest,erc,2007,Apr,32.2512140550573
Southwestern Appalachians,erc,2007,Apr,34.852989880229316
Southwestern Tablelands,erc,2007,Apr,41.62980473345272
Strait of Georgia/Puget Lowland,erc,2007,Apr,9.668523150786497
Texas Blackland Prairies,erc,2007,Apr,31.11264805059546
Wasatch and Uinta Mountains,erc,2007,Apr,46.37303533258417
Western Allegheny Plateau,erc,2007,Apr,27.683693143452256
Western Corn Belt Plains,erc,2007,Apr,31.841813275614985
Western Gulf Coastal Plain,erc,2007,Apr,26.054339013183533
Willamette Valley,erc,2007,Apr,11.124405370010091
Wyoming Basin,erc,2007,Apr,38.855644580993435
Acadian Plains and Hills,erc,2007,May,35.306647606083914
Arizona/New Mexico Mountains,erc,2007,May,69.85103238900045
Arizona/New Mexico Plateau,erc,2007,May,65.99450813120453
Arkansas Valley,erc,2007,May,24.728968820179176
Aspen Parkland/Northern Glaciated Plains,erc,2007,May,32.9744276190407
Atlantic Coastal Pine Barrens,erc,2007,May,39.1732218519586
Blue Mountains,erc,2007,May,42.16953028930099
Blue Ridge,erc,2007,May,38.21147219789574
Boston Mountains,erc,2007,May,25.475417673514123
"California Coastal Sage, Chaparral, and Oak Woodlands",erc,2007,May,53.40013506646184
Canadian Rockies,erc,2007,May,27.576430182442564
Cascades,erc,2007,May,29.39287825419228
Central Appalachians,erc,2007,May,32.422757334409205
Central Basin and Range,erc,2007,May,67.95741067422956
Central California Valley,erc,2007,May,63.151887613596195
Central Corn Belt Plains,erc,2007,May,41.16400475751274
Central Great Plains,erc,2007,May,24.581515163002546
Central Irregular Plains,erc,2007,May,25.832219393390332
Chihuahuan Deserts,erc,2007,May,53.422772935320076
Coast Range,erc,2007,May,20.392909775328917
Colorado Plateaus,erc,2007,May,66.18951512018056
Columbia Mountains/Northern Rockies,erc,2007,May,38.39061667607813
Columbia Plateau,erc,2007,May,48.23625332987948
Cross Timbers,erc,2007,May,19.57447115122147
Driftless Area,erc,2007,May,37.5360973126771
East Central Texas Plains,erc,2007,May,21.39201787229032
Eastern Cascades Slopes and Foothills,erc,2007,May,42.95792177926123
Eastern Corn Belt Plains,erc,2007,May,39.51377788159062
Eastern Great Lakes Lowlands,erc,2007,May,38.087810894915165
Edwards Plateau,erc,2007,May,20.973426598209247
Erie Drift Plain,erc,2007,May,36.40966895180645
Flint Hills,erc,2007,May,21.507826873357224
High Plains,erc,2007,May,34.42621736266008
Huron/Erie Lake Plains,erc,2007,May,36.73386291010463
Idaho Batholith,erc,2007,May,40.23304194156255
Interior Plateau,erc,2007,May,37.19600288843453
Interior River Valleys and Hills,erc,2007,May,35.75008278766055
Klamath Mountains,erc,2007,May,41.31233388819932
Lake Manitoba and Lake Agassiz Plain,erc,2007,May,32.8227051988992
Madrean Archipelago,erc,2007,May,88.5985663092607
Middle Atlantic Coastal Plain,erc,2007,May,35.91418810161337
Middle Rockies,erc,2007,May,36.404474765824226
Mississippi Alluvial Plain,erc,2007,May,31.23971675949938
Mississippi Valley Loess Plains,erc,2007,May,33.55076835319148
Mojave Basin and Range,erc,2007,May,96.4504235400604
Nebraska Sand Hills,erc,2007,May,30.58628637027792
North Cascades,erc,2007,May,29.921658993215487
North Central Appalachians,erc,2007,May,36.84724173453695
North Central Hardwood Forests,erc,2007,May,38.1322788820912
Northeastern Coastal Zone,erc,2007,May,38.38381894358008
Northern Allegheny Plateau,erc,2007,May,36.88167266232953
Northern Appalachian and Atlantic Maritime Highlands,erc,2007,May,33.77024160177109
Northern Basin and Range,erc,2007,May,51.38999578436013
Northern Lakes and Forests,erc,2007,May,38.39981438813276
Northern Minnesota Wetlands,erc,2007,May,36.35683470129967
Northern Piedmont,erc,2007,May,41.691333589813745
Northwestern Glaciated Plains,erc,2007,May,33.37427846053091
Northwestern Great Plains,erc,2007,May,32.8990402916967
Ouachita Mountains,erc,2007,May,21.157958400876897
Ozark Highlands,erc,2007,May,28.59517062032545
Piedmont,erc,2007,May,41.377242420346796
Ridge and Valley,erc,2007,May,37.546945520424245
Sierra Nevada,erc,2007,May,57.726900227621684
Snake River Plain,erc,2007,May,53.00536062895694
Sonoran Desert,erc,2007,May,94.48365598445731
South Central Plains,erc,2007,May,23.251369082478607
Southeastern Plains,erc,2007,May,40.13640527670635
Southeastern Wisconsin Till Plains,erc,2007,May,37.80556628994361
Southern and Baja California Pine-Oak Mountains,erc,2007,May,75.11972145167265
Southern Coastal Plain,erc,2007,May,38.28731333945773
Southern Florida Coastal Plain,erc,2007,May,26.910631969672483
Southern Michigan/Northern Indiana Drift Plains,erc,2007,May,38.22831013433441
Southern Rockies,erc,2007,May,39.200107466660995
Southern Texas Plains/Interior Plains and Hills with Xerophytic Shrub and Oak Forest,erc,2007,May,25.01517087566802
Southwestern Appalachians,erc,2007,May,39.067409579427064
Southwestern Tablelands,erc,2007,May,35.95407159302784
Strait of Georgia/Puget Lowland,erc,2007,May,24.35827098285171
Texas Blackland Prairies,erc,2007,May,21.951367302392743
Wasatch and Uinta Mountains,erc,2007,May,55.779077613104484
Western Allegheny Plateau,erc,2007,May,37.56171738222515
Western Corn Belt Plains,erc,2007,May,32.274402992314585
Western Gulf Coastal Plain,erc,2007,May,24.079474534910446
Willamette Valley,erc,2007,May,26.918070496299766
Wyoming Basin,erc,2007,May,47.402789902384846
Acadian Plains and Hills,erc,2007,Jun,33.48301039822583
Arizona/New Mexico Mountains,erc,2007,Jun,87.18161490175001
Arizona/New Mexico Plateau,erc,2007,Jun,85.97419764176692
Arkansas Valley,erc,2007,Jun,21.078016810425968
Aspen Parkland/Northern Glaciated Plains,erc,2007,Jun,27.2942972242996
Atlantic Coastal Pine Barrens,erc,2007,Jun,31.05143439378895
Blue Mountains,erc,2007,Jun,50.549931781086045
Blue Ridge,erc,2007,Jun,27.97017740697545
Boston Mountains,erc,2007,Jun,21.24276886057058
"California Coastal Sage, Chaparral, and Oak Woodlands",erc,2007,Jun,62.8913836364236
Canadian Rockies,erc,2007,Jun,28.79141488896396
Cascades,erc,2007,Jun,37.419867418000734
Central Appalachians,erc,2007,Jun,27.23009761036606
Central Basin and Range,erc,2007,Jun,82.9224232802423
Central California Valley,erc,2007,Jun,74.21573665103548
Central Corn Belt Plains,erc,2007,Jun,33.891089401293755
Central Great Plains,erc,2007,Jun,23.318745097148895
Central Irregular Plains,erc,2007,Jun,24.515635804450902
Chihuahuan Deserts,erc,2007,Jun,60.099494878827365
Coast Range,erc,2007,Jun,26.442733584994055
Colorado Plateaus,erc,2007,Jun,88.721376907311
Columbia Mountains/Northern Rockies,erc,2007,Jun,41.317347179454465
Columbia Plateau,erc,2007,Jun,53.114901052095945
Cross Timbers,erc,2007,Jun,14.201156888163935
Driftless Area,erc,2007,Jun,30.288557355286645
East Central Texas Plains,erc,2007,Jun,16.903316864189637
Eastern Cascades Slopes and Foothills,erc,2007,Jun,52.199203543536434
Eastern Corn Belt Plains,erc,2007,Jun,37.135397762690424
Eastern Great Lakes Lowlands,erc,2007,Jun,33.82356232868806
Edwards Plateau,erc,2007,Jun,21.43574534582147
Erie Drift Plain,erc,2007,Jun,31.55448217665869
Flint Hills,erc,2007,Jun,20.336560435131666
High Plains,erc,2007,Jun,38.07449570324159
Huron/Erie Lake Plains,erc,2007,Jun,38.71991712276022
Idaho Batholith,erc,2007,Jun,46.82685021181003
Interior Plateau,erc,2007,Jun,36.26200128177642
Interior River Valleys and Hills,erc,2007,Jun,33.89024963273089
Klamath Mountains,erc,2007,Jun,54.42809472897071
Lake Manitoba and Lake Agassiz Plain,erc,2007,Jun,24.594787644296694
Madrean Archipelago,erc,2007,Jun,94.09061827716529
Middle Atlantic Coastal Plain,erc,2007,Jun,28.29459244197443
Middle Rockies,erc,2007,Jun,42.185510072322984
Mississippi Alluvial Plain,erc,2007,Jun,29.13279207372198
Mississippi Valley Loess Plains,erc,2007,Jun,32.37531330388922
Mojave Basin and Range,erc,2007,Jun,107.23837221305291
Nebraska Sand Hills,erc,2007,Jun,31.586419418429966
North Cascades,erc,2007,Jun,32.74614660587526
North Central Appalachians,erc,2007,Jun,29.230434794356857
North Central Hardwood Forests,erc,2007,Jun,32.90525330268214
Northeastern Coastal Zone,erc,2007,Jun,30.878252707396637
Northern Allegheny Plateau,erc,2007,Jun,30.99013439499183
Northern Appalachian and Atlantic Maritime Highlands,erc,2007,Jun,27.030623323888893
Northern Basin and Range,erc,2007,Jun,62.46728916308538
Northern Lakes and Forests,erc,2007,Jun,32.458006733350025
Northern Minnesota Wetlands,erc,2007,Jun,25.831812517642973
Northern Piedmont,erc,2007,Jun,31.2270964196643
Northwestern Glaciated Plains,erc,2007,Jun,30.415172720225563
Northwestern Great Plains,erc,2007,Jun,33.04081456243411
Ouachita Mountains,erc,2007,Jun,18.191644744496596
Ozark Highlands,erc,2007,Jun,24.47752037732604
Piedmont,erc,2007,Jun,31.242474926573298
Ridge and Valley,erc,2007,Jun,29.783662201288614
Sierra Nevada,erc,2007,Jun,75.02196760520704
Snake River Plain,erc,2007,Jun,60.87395831469063
Sonoran Desert,erc,2007,Jun,103.18161666786912
South Central Plains,erc,2007,Jun,19.00033778637207
Southeastern Plains,erc,2007,Jun,32.24931952933194
Southeastern Wisconsin Till Plains,erc,2007,Jun,32.230372528829974
Southern and Baja California Pine-Oak Mountains,erc,2007,Jun,85.77553036429666
Southern Coastal Plain,erc,2007,Jun,25.169745847765057
Southern Florida Coastal Plain,erc,2007,Jun,16.374433117658914
Southern Michigan/Northern Indiana Drift Plains,erc,2007,Jun,37.00559383628966
Southern Rockies,erc,2007,Jun,58.11801261397903
Southern Texas Plains/Interior Plains and Hills with Xerophytic Shrub and Oak Forest,erc,2007,Jun,22.78829562309945
Southwestern Appalachians,erc,2007,Jun,36.69742410514151
Southwestern Tablelands,erc,2007,Jun,38.8501707378802
Strait of Georgia/Puget Lowland,erc,2007,Jun,26.94244942145851
Texas Blackland Prairies,erc,2007,Jun,15.649774393656129
Wasatch and Uinta Mountains,erc,2007,Jun,75.30491460650278
Western Allegheny Plateau,erc,2007,Jun,32.611934807926964
Western Corn Belt Plains,erc,2007,Jun,32.007158141734045
Western Gulf Coastal Plain,erc,2007,Jun,20.001709193205343
Willamette Valley,erc,2007,Jun,35.61340921987792
Wyoming Basin,erc,2007,Jun,59.644267708797315
Acadian Plains and Hills,erc,2007,Jul,27.654557983824382
Arizona/New Mexico Mountains,erc,2007,Jul,63.404320698841005
Arizona/New Mexico Plateau,erc,2007,Jul,72.2471229125694
Arkansas Valley,erc,2007,Jul,16.64161231961804
Aspen Parkland/Northern Glaciated Plains,erc,2007,Jul,35.38184044509225
Atlantic Coastal Pine Barrens,erc,2007,Jul,30.493885509303357
Blue Mountains,erc,2007,Jul,67.25522981520847
Blue Ridge,erc,2007,Jul,19.736257015039453
Boston Mountains,erc,2007,Jul,17.391283570467614
"California Coastal Sage, Chaparral, and Oak Woodlands",erc,2007,Jul,64.77635050969457
Canadian Rockies,erc,2007,Jul,55.859272922273846
Cascades,erc,2007,Jul,48.136417337514416
Central Appalachians,erc,2007,Jul,21.2372909582618
Central Basin and Range,erc,2007,Jul,89.22671746375576
Central California Valley,erc,2007,Jul,71.69038652568487
Central Corn Belt Plains,erc,2007,Jul,29.358005552458042
Central Great Plains,erc,2007,Jul,26.576412872086507
Central Irregular Plains,erc,2007,Jul,26.06861502093379
Chihuahuan Deserts,erc,2007,Jul,49.75347290506602
Coast Range,erc,2007,Jul,30.118552475814692
Colorado Plateaus,erc,2007,Jul,83.14418679741837
Columbia Mountains/Northern Rockies,erc,2007,Jul,64.35898308181629
Columbia Plateau,erc,2007,Jul,67.30019036519158
Cross Timbers,erc,2007,Jul,14.870378507618394
Driftless Area,erc,2007,Jul,33.24589105387203
East Central Texas Plains,erc,2007,Jul,10.599139069489631
Eastern Cascades Slopes and Foothills,erc,2007,Jul,62.13334281156197
Eastern Corn Belt Plains,erc,2007,Jul,31.510044086375625
Eastern Great Lakes Lowlands,erc,2007,Jul,25.55651316169564
Edwards Plateau,erc,2007,Jul,18.30161250649841
Erie Drift Plain,erc,2007,Jul,31.90962686065594
Flint Hills,erc,2007,Jul,23.360677368728354
High Plains,erc,2007,Jul,42.541534062635485
Huron/Erie Lake Plains,erc,2007,Jul,36.56705184860609
Idaho Batholith,erc,2007,Jul,67.70311819155067
Interior Plateau,erc,2007,Jul,27.588958249758164
Interior River Valleys and Hills,erc,2007,Jul,30.253013282807625
Klamath Mountains,erc,2007,Jul,60.345463730790115
Lake Manitoba and Lake Agassiz Plain,erc,2007,Jul,29.307323447832577
Madrean Archipelago,erc,2007,Jul,63.323602567800584
Middle Atlantic Coastal Plain,erc,2007,Jul,25.262060969738776
Middle Rockies,erc,2007,Jul,57.99047140423215
Mississippi Alluvial Plain,erc,2007,Jul,20.410188369599044
Mississippi Valley Loess Plains,erc,2007,Jul,21.714773702802393
Mojave Basin and Range,erc,2007,Jul,102.93697277893708
Nebraska Sand Hills,erc,2007,Jul,40.20866443662948
North Cascades,erc,2007,Jul,46.254441506432414
North Central Appalachians,erc,2007,Jul,27.566444595078917
North Central Hardwood Forests,erc,2007,Jul,34.87135162470253
Northeastern Coastal Zone,erc,2007,Jul,28.218851685211103
Northern Allegheny Plateau,erc,2007,Jul,24.737988676669577
Northern Appalachian and Atlantic Maritime Highlands,erc,2007,Jul,20.866983688744416
Northern Basin and Range,erc,2007,Jul,77.042313384578
Northern Lakes and Forests,erc,2007,Jul,32.701437309704154
Northern Minnesota Wetlands,erc,2007,Jul,29.949536272287368
Northern Piedmont,erc,2007,Jul,33.219162101265766
Northwestern Glaciated Plains,erc,2007,Jul,45.89249553254587
Northwestern Great Plains,erc,2007,Jul,50.19854903950901
Ouachita Mountains,erc,2007,Jul,14.094460952909369
Ozark Highlands,erc,2007,Jul,24.274089765671444
Piedmont,erc,2007,Jul,25.99253323885002
Ridge and Valley,erc,2007,Jul,25.802299997658487
Sierra Nevada,erc,2007,Jul,80.2672561553207
Snake River Plain,erc,2007,Jul,74.37928666801096
Sonoran Desert,erc,2007,Jul,89.91739548281878
South Central Plains,erc,2007,Jul,12.438518161482623
Southeastern Plains,erc,2007,Jul,22.227030316787182
Southeastern Wisconsin Till Plains,erc,2007,Jul,32.329631049713925
Southern and Baja California Pine-Oak Mountains,erc,2007,Jul,88.39263194257563
Southern Coastal Plain,erc,2007,Jul,16.70313012627863
Southern Florida Coastal Plain,erc,2007,Jul,10.360708811656147
Southern Michigan/Northern Indiana Drift Plains,erc,2007,Jul,36.84325310567342
Southern Rockies,erc,2007,Jul,50.45316188731185
Southern Texas Plains/Interior Plains and Hills with Xerophytic Shrub and Oak Forest,erc,2007,Jul,15.089530982256273
Southwestern Appalachians,erc,2007,Jul,22.09761996607004
Southwestern Tablelands,erc,2007,Jul,39.85714487406974
Strait of Georgia/Puget Lowland,erc,2007,Jul,31.19346795117766
Texas Blackland Prairies,erc,2007,Jul,11.761926210672923
Wasatch and Uinta Mountains,erc,2007,Jul,74.3054748183115
Western Allegheny Plateau,erc,2007,Jul,25.606523873509797
Western Corn Belt Plains,erc,2007,Jul,34.032057627124246
Western Gulf Coastal Plain,erc,2007,Jul,10.274237493078456
Willamette Valley,erc,2007,Jul,42.40801278856942
Wyoming Basin,erc,2007,Jul,68.97930727595777
Acadian Plains and Hills,erc,2007,Aug,23.90627681625692
Arizona/New Mexico Mountains,erc,2007,Aug,38.14259445655816
Arizona/New Mexico Plateau,erc,2007,Aug,49.02340365005307
Arkansas Valley,erc,2007,Aug,32.48190812882867
Aspen Parkland/Northern Glaciated Plains,erc,2007,Aug,29.919197008490496
Atlantic Coastal Pine Barrens,erc,2007,Aug,25.56570598727367
Blue Mountains,erc,2007,Aug,67.60696295451275
Blue Ridge,erc,2007,Aug,23.9725079988963
Boston Mountains,erc,2007,Aug,32.83280829534542
"California Coastal Sage, Chaparral, and Oak Woodlands",erc,2007,Aug,66.50101889335582
Canadian Rockies,erc,2007,Aug,59.37381836582887
Cascades,erc,2007,Aug,50.310258081856354
Central Appalachians,erc,2007,Aug,21.169206132857763
Central Basin and Range,erc,2007,Aug,79.97134095467177
Central California Valley,erc,2007,Aug,73.36120980496624
Central Corn Belt Plains,erc,2007,Aug,22.53480801033153
Central Great Plains,erc,2007,Aug,29.5598228963224
Central Irregular Plains,erc,2007,Aug,29.056582483357722
Chihuahuan Deserts,erc,2007,Aug,43.29137208263854
Coast Range,erc,2007,Aug,30.76453249251446
Colorado Plateaus,erc,2007,Aug,61.88783265477191
Columbia Mountains/Northern Rockies,erc,2007,Aug,68.24230450150498
Columbia Plateau,erc,2007,Aug,67.21568070041128
Cross Timbers,erc,2007,Aug,28.236498034264123
Driftless Area,erc,2007,Aug,16.20206241451326
East Central Texas Plains,erc,2007,Aug,21.823202421951923
Eastern Cascades Slopes and Foothills,erc,2007,Aug,62.709096989589455
Eastern Corn Belt Plains,erc,2007,Aug,26.360521613651173
Eastern Great Lakes Lowlands,erc,2007,Aug,26.05547894849122
Edwards Plateau,erc,2007,Aug,25.12438767161124
Erie Drift Plain,erc,2007,Aug,21.786288208127335
Flint Hills,erc,2007,Aug,30.60330142733998
High Plains,erc,2007,Aug,38.921261319110386
Huron/Erie Lake Plains,erc,2007,Aug,25.218006755582135
Idaho Batholith,erc,2007,Aug,72.22449463249066
Interior Plateau,erc,2007,Aug,34.92782917462333
Interior River Valleys and Hills,erc,2007,Aug,34.38736969250746
Klamath Mountains,erc,2007,Aug,64.35149123503997
Lake Manitoba and Lake Agassiz Plain,erc,2007,Aug,30.184944154059412
Madrean Archipelago,erc,2007,Aug,34.18392131479647
Middle Atlantic Coastal Plain,erc,2007,Aug,22.21841441322411
Middle Rockies,erc,2007,Aug,55.30422855368717
Mississippi Alluvial Plain,erc,2007,Aug,30.03156626969576
Mississippi Valley Loess Plains,erc,2007,Aug,31.65792435537169
Mojave Basin and Range,erc,2007,Aug,89.89654334783391
Nebraska Sand Hills,erc,2007,Aug,30.20243811646086
North Cascades,erc,2007,Aug,46.15483265980742
North Central Appalachians,erc,2007,Aug,21.080177644600614
North Central Hardwood Forests,erc,2007,Aug,28.10323459848341
Northeastern Coastal Zone,erc,2007,Aug,28.09677418099837
Northern Allegheny Plateau,erc,2007,Aug,21.530846922673025
Northern Appalachian and Atlantic Maritime Highlands,erc,2007,Aug,21.324592772589263
Northern Basin and Range,erc,2007,Aug,77.89055255313478
Northern Lakes and Forests,erc,2007,Aug,32.75944915240512
Northern Minnesota Wetlands,erc,2007,Aug,32.55239919304848
Northern Piedmont,erc,2007,Aug,25.35950498161076
Northwestern Glaciated Plains,erc,2007,Aug,47.96482356855449
Northwestern Great Plains,erc,2007,Aug,51.1211115054077
Ouachita Mountains,erc,2007,Aug,29.32277164584712
Ozark Highlands,erc,2007,Aug,34.70975007176246
Piedmont,erc,2007,Aug,31.114484700748648
Ridge and Valley,erc,2007,Aug,24.501399460741066
Sierra Nevada,erc,2007,Aug,82.04250756026605
Snake River Plain,erc,2007,Aug,73.02350577349975
Sonoran Desert,erc,2007,Aug,73.27261044624466
South Central Plains,erc,2007,Aug,24.55797837197809
Southeastern Plains,erc,2007,Aug,25.883946580333195
Southeastern Wisconsin Till Plains,erc,2007,Aug,17.458486264813207
Southern and Baja California Pine-Oak Mountains,erc,2007,Aug,86.48445751450278
Southern Coastal Plain,erc,2007,Aug,16.47733208390533
Southern Florida Coastal Plain,erc,2007,Aug,14.268104030161489
Southern Michigan/Northern Indiana Drift Plains,erc,2007,Aug,24.429630635061198
Southern Rockies,erc,2007,Aug,35.703033125831915
Southern Texas Plains/Interior Plains and Hills with Xerophytic Shrub and Oak Forest,erc,2007,Aug,24.053098039883366
Southwestern Appalachians,erc,2007,Aug,29.387438047666997
Southwestern Tablelands,erc,2007,Aug,40.38168228830121
Strait of Georgia/Puget Lowland,erc,2007,Aug,31.175743405856593
Texas Blackland Prairies,erc,2007,Aug,24.737759950398996
Wasatch and Uinta Mountains,erc,2007,Aug,54.76469287170982
Western Allegheny Plateau,erc,2007,Aug,22.31689114114175
Western Corn Belt Plains,erc,2007,Aug,20.24903389329652
Western Gulf Coastal Plain,erc,2007,Aug,15.806012138034083
Willamette Valley,erc,2007,Aug,42.645061224668204
Wyoming Basin,erc,2007,Aug,56.9082755351346
Acadian Plains and Hills,erc,2007,Sep,24.32663382105835
Arizona/New Mexico Mountains,erc,2007,Sep,45.48822713073843
