NA_L3NAME,variable,year,month,value
Chihuahuan Deserts,fwi,1999,May,44.83353881772182
Coast Range,fwi,1999,May,4.220718796197398
Colorado Plateaus,fwi,1999,May,24.970056702146987
Columbia Mountains/Northern Rockies,fwi,1999,May,8.452263260487728
Columbia Plateau,fwi,1999,May,19.58421840220213
Cross Timbers,fwi,1999,May,7.26584350576453
Driftless Area,fwi,1999,May,3.769852563357744
East Central Texas Plains,fwi,1999,May,10.293185786006871
Eastern Cascades Slopes and Foothills,fwi,1999,May,15.584576764711588
Eastern Corn Belt Plains,fwi,1999,May,8.189801965235223
Eastern Great Lakes Lowlands,fwi,1999,May,9.88108616894438
Edwards Plateau,fwi,1999,May,20.7818639655727
Erie Drift Plain,fwi,1999,May,8.644188148857097
Flint Hills,fwi,1999,May,4.737312235462329
High Plains,fwi,1999,May,16.53529680280481
Huron/Erie Lake Plains,fwi,1999,May,10.04546311459138
Idaho Batholith,fwi,1999,May,5.834756599860108
Interior Plateau,fwi,1999,May,7.524356431545267
Interior River Valleys and Hills,fwi,1999,May,6.1076750648831855
Klamath Mountains,fwi,1999,May,12.71070071009743
Lake Manitoba and Lake Agassiz Plain,fwi,1999,May,7.639420581600381
Madrean Archipelago,fwi,1999,May,54.90629203172864
Middle Atlantic Coastal Plain,fwi,1999,May,8.86271088418182
Middle Rockies,fwi,1999,May,5.231506427401479
Mississippi Alluvial Plain,fwi,1999,May,9.486450613640686
Mississippi Valley Loess Plains,fwi,1999,May,8.747694921641566
Mojave Basin and Range,fwi,1999,May,45.09348481055998
Nebraska Sand Hills,fwi,1999,May,8.181751979772116
North Cascades,fwi,1999,May,4.203040282949245
North Central Appalachians,fwi,1999,May,9.21983279928493
North Central Hardwood Forests,fwi,1999,May,5.662633707028025
Northeastern Coastal Zone,fwi,1999,May,8.268865039118856
Northern Allegheny Plateau,fwi,1999,May,9.239147996380977
Northern Appalachian and Atlantic Maritime Highlands,fwi,1999,May,8.616257125756656
Northern Basin and Range,fwi,1999,May,16.403198759375012
Northern Lakes and Forests,fwi,1999,May,6.716815991368301
Northern Minnesota Wetlands,fwi,1999,May,4.811703531742096
Northern Piedmont,fwi,1999,May,10.279810526336014
Northwestern Glaciated Plains,fwi,1999,May,9.530420938141145
Northwestern Great Plains,fwi,1999,May,8.389133341557804
Ouachita Mountains,fwi,1999,May,4.791483802858152
Ozark Highlands,fwi,1999,May,5.74365158641814
Piedmont,fwi,1999,May,10.04349893639523
Ridge and Valley,fwi,1999,May,8.305434022507416
Sierra Nevada,fwi,1999,May,15.446081644484511
Snake River Plain,fwi,1999,May,14.356906410341509
Sonoran Desert,fwi,1999,May,51.92768140288419
South Central Plains,fwi,1999,May,7.26583683692562
Southeastern Plains,fwi,1999,May,10.541057373815221
Southeastern Wisconsin Till Plains,fwi,1999,May,4.851204784806379
Southern and Baja California Pine-Oak Mountains,fwi,1999,May,28.95532971837304
Southern Coastal Plain,fwi,1999,May,12.596545034543071
Southern Florida Coastal Plain,fwi,1999,May,9.629523173075954
Southern Michigan/Northern Indiana Drift Plains,fwi,1999,May,7.838990616591205
Southern Rockies,fwi,1999,May,8.203589812568177
Southern Texas Plains/Interior Plains and Hills with Xerophytic Shrub and Oak Forest,fwi,1999,May,26.242736003692283
Southwestern Appalachians,fwi,1999,May,5.688604369005591
Southwestern Tablelands,fwi,1999,May,18.24459547424951
Strait of Georgia/Puget Lowland,fwi,1999,May,3.037140938706529
Texas Blackland Prairies,fwi,1999,May,9.294836407183794
Wasatch and Uinta Mountains,fwi,1999,May,8.754940917359553
Western Allegheny Plateau,fwi,1999,May,9.838497639090855
Western Corn Belt Plains,fwi,1999,May,4.401505592481213
Western Gulf Coastal Plain,fwi,1999,May,14.795715646339815
Willamette Valley,fwi,1999,May,3.8082496037527593
Wyoming Basin,fwi,1999,May,9.361601904515757
Acadian Plains and Hills,fwi,1999,Jun,8.522490467500608
Arizona/New Mexico Mountains,fwi,1999,Jun,41.53887552318762
Arizona/New Mexico Plateau,fwi,1999,Jun,44.063888872489215
Arkansas Valley,fwi,1999,Jun,4.731733104753289
Aspen Parkland/Northern Glaciated Plains,fwi,1999,Jun,6.507401148941309
Atlantic Coastal Pine Barrens,fwi,1999,Jun,14.814348877453414
Blue Mountains,fwi,1999,Jun,19.929696288520653
Blue Ridge,fwi,1999,Jun,6.455636536926419
Boston Mountains,fwi,1999,Jun,4.565967487316343
"California Coastal Sage, Chaparral, and Oak Woodlands",fwi,1999,Jun,32.124414419972645
Canadian Rockies,fwi,1999,Jun,3.31459367374279
Cascades,fwi,1999,Jun,9.596494540342139
Central Appalachians,fwi,1999,Jun,11.200375103898782
Central Basin and Range,fwi,1999,Jun,33.59266848291487
Central California Valley,fwi,1999,Jun,39.746950475129786
Central Corn Belt Plains,fwi,1999,Jun,4.804640131000757
Central Great Plains,fwi,1999,Jun,7.237285332795964
Central Irregular Plains,fwi,1999,Jun,3.5891246668409407
Chihuahuan Deserts,fwi,1999,Jun,33.792956908818404
Coast Range,fwi,1999,Jun,7.441428942119443
Colorado Plateaus,fwi,1999,Jun,36.70173235539296
Columbia Mountains/Northern Rockies,fwi,1999,Jun,9.54931739120574
Columbia Plateau,fwi,1999,Jun,27.424619638915594
Cross Timbers,fwi,1999,Jun,7.160918082502809
Driftless Area,fwi,1999,Jun,4.340626213198803
East Central Texas Plains,fwi,1999,Jun,8.459052498925852
Eastern Cascades Slopes and Foothills,fwi,1999,Jun,25.018003315348892
Eastern Corn Belt Plains,fwi,1999,Jun,8.649048087189925
Eastern Great Lakes Lowlands,fwi,1999,Jun,10.731181391322886
Edwards Plateau,fwi,1999,Jun,16.81831284799278
Erie Drift Plain,fwi,1999,Jun,10.385635375976562
Flint Hills,fwi,1999,Jun,2.5875095794233873
High Plains,fwi,1999,Jun,17.343571750394087
Huron/Erie Lake Plains,fwi,1999,Jun,8.370486680073524
Idaho Batholith,fwi,1999,Jun,8.346187721451415
Interior Plateau,fwi,1999,Jun,6.505555844710821
Interior River Valleys and Hills,fwi,1999,Jun,5.378631631114446
Klamath Mountains,fwi,1999,Jun,25.06931624955084
Lake Manitoba and Lake Agassiz Plain,fwi,1999,Jun,6.910830618178369
Madrean Archipelago,fwi,1999,Jun,50.035675195951434
Middle Atlantic Coastal Plain,fwi,1999,Jun,10.883144475434129
Middle Rockies,fwi,1999,Jun,6.480808673202219
Mississippi Alluvial Plain,fwi,1999,Jun,6.6503115620318
Mississippi Valley Loess Plains,fwi,1999,Jun,8.184734604530558
Mojave Basin and Range,fwi,1999,Jun,52.44450383080203
Nebraska Sand Hills,fwi,1999,Jun,8.094418805937671
North Cascades,fwi,1999,Jun,6.687603600631307
North Central Appalachians,fwi,1999,Jun,9.349423794642739
North Central Hardwood Forests,fwi,1999,Jun,4.831428953759
Northeastern Coastal Zone,fwi,1999,Jun,16.499246108473844
Northern Allegheny Plateau,fwi,1999,Jun,11.029377027480308
Northern Appalachian and Atlantic Maritime Highlands,fwi,1999,Jun,8.686021624407564
Northern Basin and Range,fwi,1999,Jun,25.987074988267484
Northern Lakes and Forests,fwi,1999,Jun,4.945262127901495
Northern Minnesota Wetlands,fwi,1999,Jun,4.592840383946895
Northern Piedmont,fwi,1999,Jun,13.69612521545442
Northwestern Glaciated Plains,fwi,1999,Jun,9.247558383574608
Northwestern Great Plains,fwi,1999,Jun,10.343922425766927
Ouachita Mountains,fwi,1999,Jun,4.04092944013445
Ozark Highlands,fwi,1999,Jun,5.7194385887189565
Piedmont,fwi,1999,Jun,10.739342522464632
Ridge and Valley,fwi,1999,Jun,10.738332910137819
Sierra Nevada,fwi,1999,Jun,23.093917810093327
Snake River Plain,fwi,1999,Jun,23.788299072568662
Sonoran Desert,fwi,1999,Jun,55.74121581652207
South Central Plains,fwi,1999,Jun,5.250912635679978
Southeastern Plains,fwi,1999,Jun,7.956373190405454
Southeastern Wisconsin Till Plains,fwi,1999,Jun,3.2761433673595004
Southern and Baja California Pine-Oak Mountains,fwi,1999,Jun,35.979869118603794
Southern Coastal Plain,fwi,1999,Jun,5.1243439098990216
Southern Florida Coastal Plain,fwi,1999,Jun,1.3862009821903138
Southern Michigan/Northern Indiana Drift Plains,fwi,1999,Jun,7.067769648609384
Southern Rockies,fwi,1999,Jun,16.159829317284068
Southern Texas Plains/Interior Plains and Hills with Xerophytic Shrub and Oak Forest,fwi,1999,Jun,20.717560822420783
Southwestern Appalachians,fwi,1999,Jun,4.8243842593222
Southwestern Tablelands,fwi,1999,Jun,20.451961918059233
Strait of Georgia/Puget Lowland,fwi,1999,Jun,4.268516658993433
Texas Blackland Prairies,fwi,1999,Jun,8.515729856975188
Wasatch and Uinta Mountains,fwi,1999,Jun,19.486188990655528
Western Allegheny Plateau,fwi,1999,Jun,13.219399947595694
Western Corn Belt Plains,fwi,1999,Jun,3.87933802933408
Western Gulf Coastal Plain,fwi,1999,Jun,8.346421807480237
Willamette Valley,fwi,1999,Jun,8.066163818740057
Wyoming Basin,fwi,1999,Jun,21.960251735175405
Acadian Plains and Hills,fwi,1999,Jul,7.710836909674659
Arizona/New Mexico Mountains,fwi,1999,Jul,12.949039108356985
Arizona/New Mexico Plateau,fwi,1999,Jul,20.347583320861784
Arkansas Valley,fwi,1999,Jul,11.707807484036511
Aspen Parkland/Northern Glaciated Plains,fwi,1999,Jul,8.525709311447018
Atlantic Coastal Pine Barrens,fwi,1999,Jul,17.708846218273287
Blue Mountains,fwi,1999,Jul,37.92661312574871
Blue Ridge,fwi,1999,Jul,4.24975770389142
Boston Mountains,fwi,1999,Jul,9.663231151802432
"California Coastal Sage, Chaparral, and Oak Woodlands",fwi,1999,Jul,38.60356272036774
Canadian Rockies,fwi,1999,Jul,13.404828179278763
Cascades,fwi,1999,Jul,21.3854101989545
Central Appalachians,fwi,1999,Jul,7.627653789752993
Central Basin and Range,fwi,1999,Jul,42.967322333419084
Central California Valley,fwi,1999,Jul,44.20750058660073
Central Corn Belt Plains,fwi,1999,Jul,8.620818094957954
Central Great Plains,fwi,1999,Jul,18.58677880563138
Central Irregular Plains,fwi,1999,Jul,11.14363882523877
Chihuahuan Deserts,fwi,1999,Jul,24.397303430562562
Coast Range,fwi,1999,Jul,14.278218405904301
Colorado Plateaus,fwi,1999,Jul,29.186058629455754
Columbia Mountains/Northern Rockies,fwi,1999,Jul,20.21059458980003
Columbia Plateau,fwi,1999,Jul,36.54121819112041
Cross Timbers,fwi,1999,Jul,21.76161474452823
Driftless Area,fwi,1999,Jul,3.272532409839943
East Central Texas Plains,fwi,1999,Jul,13.888584504449584
Eastern Cascades Slopes and Foothills,fwi,1999,Jul,38.432348717208455
Eastern Corn Belt Plains,fwi,1999,Jul,9.479798509635234
Eastern Great Lakes Lowlands,fwi,1999,Jul,8.656699078319637
Edwards Plateau,fwi,1999,Jul,22.531721895796718
Erie Drift Plain,fwi,1999,Jul,8.358822623120899
Flint Hills,fwi,1999,Jul,11.733382521518655
High Plains,fwi,1999,Jul,25.913041445404495
Huron/Erie Lake Plains,fwi,1999,Jul,7.632846359708416
Idaho Batholith,fwi,1999,Jul,30.01369561460109
Interior Plateau,fwi,1999,Jul,10.034874954676502
Interior River Valleys and Hills,fwi,1999,Jul,9.57290244532359
Klamath Mountains,fwi,1999,Jul,36.357010345280784
Lake Manitoba and Lake Agassiz Plain,fwi,1999,Jul,7.4966812952298145
Madrean Archipelago,fwi,1999,Jul,12.805362748596185
Middle Atlantic Coastal Plain,fwi,1999,Jul,9.126298303544225
Middle Rockies,fwi,1999,Jul,26.18584223295327
Mississippi Alluvial Plain,fwi,1999,Jul,9.225481199885847
Mississippi Valley Loess Plains,fwi,1999,Jul,8.280198071076155
Mojave Basin and Range,fwi,1999,Jul,42.59421737152062
Nebraska Sand Hills,fwi,1999,Jul,17.76098160622374
North Cascades,fwi,1999,Jul,11.09539847854609
North Central Appalachians,fwi,1999,Jul,8.71904146325761
North Central Hardwood Forests,fwi,1999,Jul,4.1169914358410455
Northeastern Coastal Zone,fwi,1999,Jul,12.201132874655107
Northern Allegheny Plateau,fwi,1999,Jul,8.379652931522362
Northern Appalachian and Atlantic Maritime Highlands,fwi,1999,Jul,6.394856606491385
Northern Basin and Range,fwi,1999,Jul,45.59393079009647
Northern Lakes and Forests,fwi,1999,Jul,3.5172788959176136
Northern Minnesota Wetlands,fwi,1999,Jul,4.164373713284731
Northern Piedmont,fwi,1999,Jul,19.376870261298286
Northwestern Glaciated Plains,fwi,1999,Jul,18.95884749091732
Northwestern Great Plains,fwi,1999,Jul,25.11819779355639
Ouachita Mountains,fwi,1999,Jul,11.52254286502537
Ozark Highlands,fwi,1999,Jul,12.108517963300187
Piedmont,fwi,1999,Jul,8.377405365484844
Ridge and Valley,fwi,1999,Jul,10.409221372698465
Sierra Nevada,fwi,1999,Jul,34.1963440446632
Snake River Plain,fwi,1999,Jul,43.323554779881626
Sonoran Desert,fwi,1999,Jul,36.06612046997824
South Central Plains,fwi,1999,Jul,9.714662668417338
Southeastern Plains,fwi,1999,Jul,6.773195593706039
Southeastern Wisconsin Till Plains,fwi,1999,Jul,4.390597781497323
Southern and Baja California Pine-Oak Mountains,fwi,1999,Jul,37.97411764101549
Southern Coastal Plain,fwi,1999,Jul,4.816703166311494
Southern Florida Coastal Plain,fwi,1999,Jul,3.104333535951822
Southern Michigan/Northern Indiana Drift Plains,fwi,1999,Jul,7.6329328796625635
Southern Rockies,fwi,1999,Jul,12.57002984269606
Southern Texas Plains/Interior Plains and Hills with Xerophytic Shrub and Oak Forest,fwi,1999,Jul,21.97445975773068
Southwestern Appalachians,fwi,1999,Jul,4.298499764958542
Southwestern Tablelands,fwi,1999,Jul,23.453923899513047
Strait of Georgia/Puget Lowland,fwi,1999,Jul,8.083635286599126
Texas Blackland Prairies,fwi,1999,Jul,17.441343266346735
Wasatch and Uinta Mountains,fwi,1999,Jul,21.241075395420463
Western Allegheny Plateau,fwi,1999,Jul,11.212926574151531
Western Corn Belt Plains,fwi,1999,Jul,6.2010387672588365
Western Gulf Coastal Plain,fwi,1999,Jul,7.2171670262223575
Willamette Valley,fwi,1999,Jul,19.43723366253132
Wyoming Basin,fwi,1999,Jul,35.682888177900445
Acadian Plains and Hills,fwi,1999,Aug,8.80216081991963
Arizona/New Mexico Mountains,fwi,1999,Aug,11.560047825079696
Arizona/New Mexico Plateau,fwi,1999,Aug,14.971285488859401
Arkansas Valley,fwi,1999,Aug,26.668800342280804
Aspen Parkland/Northern Glaciated Plains,fwi,1999,Aug,12.29413606099469
Atlantic Coastal Pine Barrens,fwi,1999,Aug,13.125407398724166
Blue Mountains,fwi,1999,Aug,28.351462628957965
Blue Ridge,fwi,1999,Aug,10.271553654053152
Boston Mountains,fwi,1999,Aug,22.88450496777321
"California Coastal Sage, Chaparral, and Oak Woodlands",fwi,1999,Aug,37.35217502388593
Canadian Rockies,fwi,1999,Aug,10.398879430805449
Cascades,fwi,1999,Aug,14.65891329824831
Central Appalachians,fwi,1999,Aug,7.982949867262757
Central Basin and Range,fwi,1999,Aug,37.76334352777468
Central California Valley,fwi,1999,Aug,40.495088979186114
Central Corn Belt Plains,fwi,1999,Aug,7.015289384053203
Central Great Plains,fwi,1999,Aug,21.492123776374147
Central Irregular Plains,fwi,1999,Aug,12.901148516142781
Chihuahuan Deserts,fwi,1999,Aug,27.429278955911194
Coast Range,fwi,1999,Aug,12.626148025312467
Colorado Plateaus,fwi,1999,Aug,17.531883258281596
Columbia Mountains/Northern Rockies,fwi,1999,Aug,19.043096793448996
Columbia Plateau,fwi,1999,Aug,32.19708174282743
Cross Timbers,fwi,1999,Aug,35.84052235789345
Driftless Area,fwi,1999,Aug,3.1457014731500967
East Central Texas Plains,fwi,1999,Aug,33.69173581847642
Eastern Cascades Slopes and Foothills,fwi,1999,Aug,24.642740216156724
Eastern Corn Belt Plains,fwi,1999,Aug,9.624296055459544
Eastern Great Lakes Lowlands,fwi,1999,Aug,7.4624485350747145
Edwards Plateau,fwi,1999,Aug,36.287435342899954
Erie Drift Plain,fwi,1999,Aug,4.822393717653758
Flint Hills,fwi,1999,Aug,13.987343670012931
High Plains,fwi,1999,Aug,22.26315071562023
Huron/Erie Lake Plains,fwi,1999,Aug,7.181747488951801
Idaho Batholith,fwi,1999,Aug,23.57845206391965
Interior Plateau,fwi,1999,Aug,19.055965119552294
Interior River Valleys and Hills,fwi,1999,Aug,13.525767926005814
Klamath Mountains,fwi,1999,Aug,27.523953214422004
Lake Manitoba and Lake Agassiz Plain,fwi,1999,Aug,9.335151512803872
Madrean Archipelago,fwi,1999,Aug,12.194242243924418
Middle Atlantic Coastal Plain,fwi,1999,Aug,9.690955949392519
Middle Rockies,fwi,1999,Aug,16.950383734574977
Mississippi Alluvial Plain,fwi,1999,Aug,21.203020112698567
Mississippi Valley Loess Plains,fwi,1999,Aug,21.924526823516878
Mojave Basin and Range,fwi,1999,Aug,50.22335799229075
Nebraska Sand Hills,fwi,1999,Aug,17.90760550656445
North Cascades,fwi,1999,Aug,11.046127122595795
North Central Appalachians,fwi,1999,Aug,6.444774818449205
North Central Hardwood Forests,fwi,1999,Aug,4.538314920041643
Northeastern Coastal Zone,fwi,1999,Aug,10.21826191828141
Northern Allegheny Plateau,fwi,1999,Aug,7.074250177088781
Northern Appalachian and Atlantic Maritime Highlands,fwi,1999,Aug,6.331836565657412
Northern Basin and Range,fwi,1999,Aug,36.35023639724291
Northern Lakes and Forests,fwi,1999,Aug,4.3219588871691865
Northern Minnesota Wetlands,fwi,1999,Aug,5.590514129400253
Northern Piedmont,fwi,1999,Aug,14.275793392953133
Northwestern Glaciated Plains,fwi,1999,Aug,22.134372063097814
Northwestern Great Plains,fwi,1999,Aug,24.79002980262873
Ouachita Mountains,fwi,1999,Aug,23.68951955029839
Ozark Highlands,fwi,1999,Aug,17.392907350986928
Piedmont,fwi,1999,Aug,16.777882066635396
Ridge and Valley,fwi,1999,Aug,12.595802405651268
Sierra Nevada,fwi,1999,Aug,32.41746298714983
Snake River Plain,fwi,1999,Aug,38.51177440235548
Sonoran Desert,fwi,1999,Aug,43.03357017867242
South Central Plains,fwi,1999,Aug,27.733075122123793
Southeastern Plains,fwi,1999,Aug,14.673037303894409
Southeastern Wisconsin Till Plains,fwi,1999,Aug,3.9899298027603924
Southern and Baja California Pine-Oak Mountains,fwi,1999,Aug,45.43106012777849
Southern Coastal Plain,fwi,1999,Aug,5.242716539574575
Southern Florida Coastal Plain,fwi,1999,Aug,1.860308293836052
Southern Michigan/Northern Indiana Drift Plains,fwi,1999,Aug,5.748032243301099
Southern Rockies,fwi,1999,Aug,7.587444030446852
Southern Texas Plains/Interior Plains and Hills with Xerophytic Shrub and Oak Forest,fwi,1999,Aug,34.10204134432565
Southwestern Appalachians,fwi,1999,Aug,15.650375978159268
Southwestern Tablelands,fwi,1999,Aug,22.744947196034246
Strait of Georgia/Puget Lowland,fwi,1999,Aug,8.220410795679513
Texas Blackland Prairies,fwi,1999,Aug,36.456854989685986
Wasatch and Uinta Mountains,fwi,1999,Aug,14.190419408298691
Western Allegheny Plateau,fwi,1999,Aug,9.666484197385442
Western Corn Belt Plains,fwi,1999,Aug,7.351333586222897
Western Gulf Coastal Plain,fwi,1999,Aug,20.63269007888087
Willamette Valley,fwi,1999,Aug,17.41448438105933
Wyoming Basin,fwi,1999,Aug,30.752683902180273
Acadian Plains and Hills,fwi,1999,Sep,6.628233588818454
Arizona/New Mexico Mountains,fwi,1999,Sep,13.089290655980001
Arizona/New Mexico Plateau,fwi,1999,Sep,21.545965795235045
Arkansas Valley,fwi,1999,Sep,15.637177825486946
Aspen Parkland/Northern Glaciated Plains,fwi,1999,Sep,7.125730787783681
Atlantic Coastal Pine Barrens,fwi,1999,Sep,4.918811372801906
Blue Mountains,fwi,1999,Sep,39.333760045659766
Blue Ridge,fwi,1999,Sep,12.564887894544187
Boston Mountains,fwi,1999,Sep,15.61226679397602
"California Coastal Sage, Chaparral, and Oak Woodlands",fwi,1999,Sep,37.88055854369779
Canadian Rockies,fwi,1999,Sep,10.99029922791478
Cascades,fwi,1999,Sep,26.990941327195838
Central Appalachians,fwi,1999,Sep,12.829803343385523
Central Basin and Range,fwi,1999,Sep,37.957202023935
Central California Valley,fwi,1999,Sep,42.151780587811125
Central Corn Belt Plains,fwi,1999,Sep,19.169751721547097
Central Great Plains,fwi,1999,Sep,16.801104433772796
Central Irregular Plains,fwi,1999,Sep,12.489144183369579
Chihuahuan Deserts,fwi,1999,Sep,28.131857287691165
Coast Range,fwi,1999,Sep,20.376191494764747
Colorado Plateaus,fwi,1999,Sep,24.44704817843643
Columbia Mountains/Northern Rockies,fwi,1999,Sep,24.695789273294587
Columbia Plateau,fwi,1999,Sep,36.44046004844907
Cross Timbers,fwi,1999,Sep,22.742923958683342
Driftless Area,fwi,1999,Sep,7.343329202151689
East Central Texas Plains,fwi,1999,Sep,28.35396535738296
Eastern Cascades Slopes and Foothills,fwi,1999,Sep,37.75470212131827
Eastern Corn Belt Plains,fwi,1999,Sep,23.980768484471426
Eastern Great Lakes Lowlands,fwi,1999,Sep,5.789750223942385
Edwards Plateau,fwi,1999,Sep,35.91351989710416
Erie Drift Plain,fwi,1999,Sep,10.831660597380397
Flint Hills,fwi,1999,Sep,8.287822162538713
High Plains,fwi,1999,Sep,20.387815951795783
Huron/Erie Lake Plains,fwi,1999,Sep,17.075681888523388
Idaho Batholith,fwi,1999,Sep,31.15735961897682
Interior Plateau,fwi,1999,Sep,25.50551422117022
Interior River Valleys and Hills,fwi,1999,Sep,24.67509996900942
Klamath Mountains,fwi,1999,Sep,40.47614244098937
Lake Manitoba and Lake Agassiz Plain,fwi,1999,Sep,4.2172927833431935
Madrean Archipelago,fwi,1999,Sep,18.976368936296993
Middle Atlantic Coastal Plain,fwi,1999,Sep,3.6180317974694756
Middle Rockies,fwi,1999,Sep,18.026551667254427
Mississippi Alluvial Plain,fwi,1999,Sep,22.149393555215177
Mississippi Valley Loess Plains,fwi,1999,Sep,23.995053799574276
Mojave Basin and Range,fwi,1999,Sep,44.1083716827876
Nebraska Sand Hills,fwi,1999,Sep,15.238503368596612
North Cascades,fwi,1999,Sep,13.807615931544985
North Central Appalachians,fwi,1999,Sep,5.416097864148697
North Central Hardwood Forests,fwi,1999,Sep,5.965508259262855
Northeastern Coastal Zone,fwi,1999,Sep,5.034738815094498
Northern Allegheny Plateau,fwi,1999,Sep,5.023105917364787
Northern Appalachian and Atlantic Maritime Highlands,fwi,1999,Sep,4.654560230049004
Northern Basin and Range,fwi,1999,Sep,42.55093546739458
Northern Lakes and Forests,fwi,1999,Sep,4.782853243343567
Northern Minnesota Wetlands,fwi,1999,Sep,1.8255109355598689
Northern Piedmont,fwi,1999,Sep,4.3679144373729795
Northwestern Glaciated Plains,fwi,1999,Sep,13.993791071683795
Northwestern Great Plains,fwi,1999,Sep,16.364984686672187
Ouachita Mountains,fwi,1999,Sep,14.338878928673894
Ozark Highlands,fwi,1999,Sep,18.797835432961488
Piedmont,fwi,1999,Sep,11.155802380907389
Ridge and Valley,fwi,1999,Sep,11.311191244970832
Sierra Nevada,fwi,1999,Sep,36.054020517610965
Snake River Plain,fwi,1999,Sep,40.31802094957539
Sonoran Desert,fwi,1999,Sep,37.93716879997496
South Central Plains,fwi,1999,Sep,18.242544966762726
Southeastern Plains,fwi,1999,Sep,13.649730236389294
Southeastern Wisconsin Till Plains,fwi,1999,Sep,11.08460579375307
Southern and Baja California Pine-Oak Mountains,fwi,1999,Sep,42.24138299118389
Southern Coastal Plain,fwi,1999,Sep,6.159701317820176
Southern Florida Coastal Plain,fwi,1999,Sep,1.494974671425868
Southern Michigan/Northern Indiana Drift Plains,fwi,1999,Sep,16.794647233658363
Southern Rockies,fwi,1999,Sep,12.532826989714541
Southern Texas Plains/Interior Plains and Hills with Xerophytic Shrub and Oak Forest,fwi,1999,Sep,27.760133719005882
Southwestern Appalachians,fwi,1999,Sep,20.929989423462306
Southwestern Tablelands,fwi,1999,Sep,22.799092903935485
Strait of Georgia/Puget Lowland,fwi,1999,Sep,16.168346951231793
Texas Blackland Prairies,fwi,1999,Sep,29.409796972161825
Wasatch and Uinta Mountains,fwi,1999,Sep,16.434182983211414
Western Allegheny Plateau,fwi,1999,Sep,14.47439690986136
Western Corn Belt Plains,fwi,1999,Sep,12.738686669109187
Western Gulf Coastal Plain,fwi,1999,Sep,16.36725103025363
Willamette Valley,fwi,1999,Sep,29.470706486036267
Wyoming Basin,fwi,1999,Sep,22.138951224249762
Acadian Plains and Hills,fwi,1999,Oct,1.3237838308897316
Arizona/New Mexico Mountains,fwi,1999,Oct,34.23264376490383
Arizona/New Mexico Plateau,fwi,1999,Oct,39.67232002748328
Arkansas Valley,fwi,1999,Oct,20.16730090248563
Aspen Parkland/Northern Glaciated Plains,fwi,1999,Oct,15.163462792575327
Atlantic Coastal Pine Barrens,fwi,1999,Oct,3.0510902900676258
Blue Mountains,fwi,1999,Oct,27.689930148251015
Blue Ridge,fwi,1999,Oct,4.772164248248925
Boston Mountains,fwi,1999,Oct,19.827160749211448
"California Coastal Sage, Chaparral, and Oak Woodlands",fwi,1999,Oct,40.827714357371065
Canadian Rockies,fwi,1999,Oct,3.2701370953005426
Cascades,fwi,1999,Oct,17.010153690506062
Central Appalachians,fwi,1999,Oct,6.075742653678141
Central Basin and Range,fwi,1999,Oct,41.87545955622116
Central California Valley,fwi,1999,Oct,40.97292394119913
Central Corn Belt Plains,fwi,1999,Oct,10.735147781489609
Central Great Plains,fwi,1999,Oct,26.137625063408073
Central Irregular Plains,fwi,1999,Oct,13.115605860778611
Chihuahuan Deserts,fwi,1999,Oct,38.637697384550044
Coast Range,fwi,1999,Oct,12.426642550648234
Colorado Plateaus,fwi,1999,Oct,40.353734059457274
Columbia Mountains/Northern Rockies,fwi,1999,Oct,12.120148050537498
Columbia Plateau,fwi,1999,Oct,23.8191966032414
Cross Timbers,fwi,1999,Oct,24.469615218362097
Driftless Area,fwi,1999,Oct,7.097254551277786
East Central Texas Plains,fwi,1999,Oct,26.27243617276187
Eastern Cascades Slopes and Foothills,fwi,1999,Oct,28.22879737133825
Eastern Corn Belt Plains,fwi,1999,Oct,9.138843267165642
Eastern Great Lakes Lowlands,fwi,1999,Oct,1.7168891704378237
Edwards Plateau,fwi,1999,Oct,30.472354421350364
Erie Drift Plain,fwi,1999,Oct,4.129242255108786
Flint Hills,fwi,1999,Oct,16.779527778877814
High Plains,fwi,1999,Oct,28.431559592211755
Huron/Erie Lake Plains,fwi,1999,Oct,6.180921484107402
Idaho Batholith,fwi,1999,Oct,23.637868242271022
Interior Plateau,fwi,1999,Oct,13.917277976891228
Interior River Valleys and Hills,fwi,1999,Oct,13.132685634464893
Klamath Mountains,fwi,1999,Oct,28.95950417491568
Lake Manitoba and Lake Agassiz Plain,fwi,1999,Oct,10.696516716495598
Madrean Archipelago,fwi,1999,Oct,43.01215313945592
Middle Atlantic Coastal Plain,fwi,1999,Oct,3.912828343421163
Middle Rockies,fwi,1999,Oct,21.741740127389807
Mississippi Alluvial Plain,fwi,1999,Oct,15.07662437969417
Mississippi Valley Loess Plains,fwi,1999,Oct,15.599118037320862
Mojave Basin and Range,fwi,1999,Oct,51.61865886306398
Nebraska Sand Hills,fwi,1999,Oct,30.99573994612268
North Cascades,fwi,1999,Oct,6.0755730445279665
North Central Appalachians,fwi,1999,Oct,2.8419727983250134
North Central Hardwood Forests,fwi,1999,Oct,8.12803973358369
Northeastern Coastal Zone,fwi,1999,Oct,1.709322942478808
Northern Allegheny Plateau,fwi,1999,Oct,2.339601258973267
Northern Appalachian and Atlantic Maritime Highlands,fwi,1999,Oct,0.8939625869237955
Northern Basin and Range,fwi,1999,Oct,36.12473352903961
Northern Lakes and Forests,fwi,1999,Oct,3.761526098254124
